dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1771687855,1,-79.673333,43.489489,0.000000,2.000000,30.098587,120.158587,1,0,119.944860
1771687858,1,-79.673275,43.488672,0.000000,2.003219,30.503217,90.893489,1,0,118.428177
1771687861,1,-79.673191,43.487834,0.000000,2.085582,31.365444,93.353043,1,0,116.906280
1771687865,1,-79.673091,43.486694,0.000000,2.001204,31.707352,126.916950,1,0,116.116701
1771687868,1,-79.673016,43.485841,0.000000,2.000002,31.617017,94.965951,1,0,116.144496
1771687871,1,-79.672953,43.484991,0.000000,2.001269,31.578333,94.576048,1,0,115.983349
1771687874,1,-79.672907,43.484139,0.000000,2.044871,31.609542,94.733956,1,0,115.996110
1771687877,1,-79.672849,43.483287,0.000000,2.000633,31.618424,94.777048,1,0,115.795395
1771687881,1,-79.672780,43.482151,0.000000,2.218517,31.603129,126.337815,1,0,115.465579
1771687884,1,-79.672731,43.481299,0.000000,2.000350,31.609009,94.743698,1,0,115.090525
1771687887,1,-79.672668,43.480444,0.000000,2.025362,31.772776,95.130666,1,0,114.144656
1771687890,1,-79.672621,43.479587,0.000000,2.000037,31.810123,95.292115,1,0,112.964259
1771687893,1,-79.672568,43.478731,0.000000,2.171320,31.768505,95.201711,1,0,111.938181
1771687896,1,-79.672518,43.477877,0.000000,2.008629,31.655684,94.969066,1,0,110.875764
1771687899,1,-79.672529,43.477024,0.000000,2.035827,31.601288,94.775937,1,0,109.929018
1771687902,1,-79.672576,43.476171,0.000000,2.000055,31.620400,94.847993,1,0,108.971823
1771687905,1,-79.672694,43.475322,0.000000,2.000001,31.593067,94.809160,1,0,108.014447
1771687908,1,-79.672891,43.474481,0.000000,2.000000,31.571349,94.788143,1,0,107.298082
1771687912,1,-79.673235,43.473371,0.000000,2.000000,31.644941,126.427116,1,0,106.355945
1771687916,1,-79.673685,43.472283,0.000000,2.018068,31.448257,126.245325,1,0,106.157025
1771687919,1,-79.674098,43.471484,0.000000,2.139460,31.576376,94.853011,1,0,105.869424
1771687923,1,-79.674723,43.470438,0.000000,2.000115,31.733572,126.740153,1,0,106.615544
1771687927,1,-79.675449,43.469431,0.000000,2.000000,31.642672,126.367026,1,0,106.040241
1771687931,1,-79.676279,43.468461,0.000000,2.022291,31.966868,126.985245,1,0,106.273798
1771687934,1,-79.676991,43.467757,0.000000,2.245882,32.516702,97.145493,1,0,106.740844
1771687938,1,-79.678001,43.466841,0.000000,2.000063,32.604542,130.524726,1,0,107.383810
1771687941,1,-79.678757,43.466161,0.000000,2.000000,32.243459,97.211948,1,0,108.094363
1771687944,1,-79.679493,43.465477,0.000000,2.003170,32.044121,96.551171,1,0,108.384164
1771687948,1,-79.680473,43.464575,0.000000,2.000087,31.582344,127.795267,1,0,108.637328
1771687952,1,-79.681421,43.463704,0.000000,2.000000,30.745150,123.492110,1,0,109.189385
1771687955,1,-79.682137,43.463033,0.000000,2.000000,31.758713,94.420203,1,0,109.639645
1771687959,1,-79.683131,43.462109,0.000000,2.000000,32.740978,130.421202,1,0,109.706602
1771687962,1,-79.683878,43.461410,0.000000,2.000000,32.780076,98.415997,1,0,108.921640
1771687965,1,-79.684626,43.460713,0.000000,2.001987,32.666722,98.290551,1,0,108.192422
1771687969,1,-79.685619,43.459790,0.000000,2.000000,32.303948,130.283785,1,0,106.225596
1771687972,1,-79.686355,43.459108,0.000000,2.000000,32.103921,96.379795,1,0,106.220136
1771687976,1,-79.687345,43.458204,0.000000,2.000000,32.129818,128.481680,1,0,106.160259
1771687980,1,-79.688323,43.457293,0.000000,2.000000,32.107241,128.490011,1,0,105.940755
1771687983,1,-79.689065,43.456616,0.000000,2.000000,32.083778,96.249173,1,0,105.603870
1771687987,1,-79.690086,43.455728,0.000000,2.000000,32.088129,128.693265,1,0,105.419533
1771687991,1,-79.691135,43.454858,0.000000,2.302000,32.263539,128.650651,1,0,104.973462
1771687995,1,-79.692168,43.453977,0.000000,2.437226,32.192114,128.726636,1,0,104.930428
1771687998,1,-79.692925,43.453304,0.000000,2.177696,32.482237,96.667082,1,0,105.437795
1771688001,1,-79.693664,43.452629,0.000000,2.141140,32.068841,95.927481,1,0,105.706854
1771688005,1,-79.694644,43.451730,0.000000,2.006346,30.935800,127.547580,1,0,107.836332
1771688009,1,-79.695631,43.450818,0.000000,2.148630,32.217771,129.031870,1,0,112.477118
1771688012,1,-79.696357,43.450128,0.000000,2.003449,32.202042,96.592307,1,0,112.976549
1771688015,1,-79.697103,43.449446,0.000000,2.199009,32.231925,96.888912,1,0,113.337754
